draw_date,actual_zone_signature,Missing-pattern top zone signatures,Most-common top zone signatures,Random signature baseline estimate,Hybrid 70 common / 30 missing,Hybrid 60 common / 40 missing,Hybrid 50 common / 50 missing
2021-02-05,0-2-0-1-2,False,False,0.08620689655172414,False,False,False
2021-02-09,2-0-1-2-0,False,False,0.08620689655172414,False,False,False
2021-02-12,1-0-2-2-0,False,False,0.08620689655172414,False,False,False
2021-02-16,2-0-3-0-0,False,False,0.08620689655172414,False,False,False
2021-02-19,1-1-1-0-2,True,False,0.08620689655172414,True,True,True
2021-02-23,1-1-1-1-1,True,True,0.08620689655172414,True,True,True
2021-02-26,1-1-2-1-0,False,False,0.08620689655172414,False,False,False
2021-03-02,1-1-2-0-1,True,True,0.08620689655172414,True,True,True
2021-03-05,2-0-0-1-2,False,False,0.08620689655172414,False,False,False
2021-03-09,1-1-1-2-0,False,False,0.08620689655172414,False,False,False
2021-03-12,3-1-0-0-1,False,False,0.08620689655172414,False,False,False
2021-03-16,0-0-2-2-1,False,False,0.08620689655172414,False,False,False
2021-03-19,2-0-0-1-2,False,False,0.08620689655172414,False,False,False
2021-03-23,1-0-2-1-1,True,True,0.08620689655172414,True,True,True
2021-03-26,1-1-0-1-2,False,True,0.08620689655172414,False,False,False
2021-03-30,0-0-4-0-1,False,False,0.08620689655172414,False,False,False
2021-04-02,1-0-1-2-1,True,True,0.08620689655172414,True,True,True
2021-04-06,1-0-1-2-1,False,True,0.08620689655172414,True,True,True
2021-04-09,2-0-0-2-1,False,False,0.08620689655172414,False,False,False
2021-04-13,0-2-0-1-2,False,False,0.08620689655172414,False,False,False
2021-04-16,1-1-1-1-1,True,True,0.08620689655172414,True,True,True
2021-04-20,1-1-1-0-2,False,False,0.08620689655172414,False,False,False
2021-04-23,1-3-1-0-0,False,False,0.08620689655172414,False,False,False
2021-04-27,0-2-1-1-1,True,False,0.08620689655172414,False,True,True
2021-04-30,1-1-2-0-1,False,True,0.08620689655172414,False,False,False
2021-05-04,2-1-1-0-1,False,True,0.08620689655172414,True,True,True
2021-05-07,0-1-1-2-1,True,True,0.08620689655172414,True,True,True
2021-05-11,0-1-1-1-2,False,False,0.08620689655172414,False,False,False
2021-05-14,1-2-1-1-0,True,False,0.08620689655172414,True,True,True
2021-05-18,1-1-0-3-0,False,False,0.08620689655172414,False,False,False
2021-05-21,2-2-0-1-0,False,False,0.08620689655172414,False,False,False
2021-05-25,1-0-3-1-0,False,False,0.08620689655172414,False,False,False
2021-05-28,0-3-0-2-0,False,False,0.08620689655172414,False,False,False
2021-06-01,2-0-1-1-1,False,False,0.08620689655172414,False,False,False
2021-06-04,1-1-0-2-1,True,False,0.08620689655172414,False,True,True
2021-06-08,1-1-1-1-1,False,True,0.08620689655172414,True,True,True
2021-06-11,1-1-1-2-0,False,False,0.08620689655172414,False,False,False
2021-06-15,0-1-3-1-0,False,False,0.08620689655172414,False,False,False
2021-06-18,0-2-2-0-1,False,False,0.08620689655172414,False,False,False
2021-06-22,1-0-3-0-1,False,False,0.08620689655172414,False,False,False
2021-06-25,1-0-2-2-0,False,False,0.08620689655172414,False,False,False
2021-06-29,1-2-1-0-1,True,False,0.08620689655172414,True,True,True
2021-07-02,1-1-1-1-1,False,True,0.08620689655172414,True,True,True
2021-07-06,2-0-2-0-1,True,False,0.08620689655172414,False,False,False
2021-07-09,1-1-0-2-1,False,False,0.08620689655172414,False,False,False
2021-07-13,3-1-1-0-0,False,False,0.08620689655172414,False,False,False
2021-07-16,1-1-0-0-3,False,False,0.08620689655172414,False,False,False
2021-07-20,1-2-0-0-2,True,False,0.08620689655172414,False,False,False
2021-07-23,0-0-3-1-1,False,False,0.08620689655172414,False,False,False
2021-07-27,2-1-2-0-0,False,False,0.08620689655172414,False,False,False
2021-07-30,1-0-1-3-0,False,False,0.08620689655172414,False,False,False
2021-08-03,0-1-2-0-2,True,False,0.08620689655172414,False,False,False
2021-08-06,1-1-2-1-0,False,False,0.08620689655172414,False,False,False
2021-08-10,1-0-0-1-3,False,False,0.08620689655172414,False,False,False
2021-08-13,1-1-0-0-3,False,False,0.08620689655172414,False,False,False
2021-08-17,0-1-0-1-3,False,False,0.08620689655172414,False,False,False
2021-08-20,2-2-1-0-0,False,False,0.08620689655172414,False,False,False
2021-08-24,0-1-1-1-2,False,False,0.08620689655172414,False,False,False
2021-08-27,2-0-0-1-2,False,False,0.08620689655172414,False,False,False
2021-08-31,1-2-0-1-1,True,True,0.08620689655172414,True,True,True
2021-09-03,2-1-1-1-0,True,False,0.08620689655172414,True,True,True
2021-09-07,1-1-0-1-2,False,True,0.08620689655172414,True,True,True
2021-09-10,3-1-1-0-0,False,False,0.08620689655172414,False,False,False
2021-09-14,0-2-0-2-1,False,False,0.08620689655172414,False,False,False
2021-09-17,4-0-0-1-0,False,False,0.08620689655172414,False,False,False
2021-09-21,0-1-3-1-0,False,False,0.08547008547008547,False,False,False
2021-09-24,1-2-1-0-1,False,False,0.08547008547008547,False,False,False
2021-09-28,2-1-0-2-0,False,False,0.08547008547008547,False,False,False
2021-10-01,1-2-1-0-1,False,False,0.08547008547008547,False,False,False
2021-10-05,0-3-0-1-1,False,False,0.08547008547008547,False,False,False
2021-10-08,2-0-1-0-2,True,False,0.08547008547008547,False,False,False
2021-10-12,1-1-1-0-2,False,False,0.08547008547008547,False,False,False
2021-10-15,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2021-10-19,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2021-10-22,0-2-1-2-0,True,False,0.08547008547008547,False,False,False
2021-10-26,0-3-0-0-2,False,False,0.08547008547008547,False,False,False
2021-10-29,1-1-1-1-1,False,True,0.08547008547008547,True,True,True
2021-11-02,2-1-1-0-1,True,True,0.08547008547008547,True,True,True
2021-11-05,1-1-2-0-1,True,True,0.08547008547008547,True,True,True
2021-11-09,0-1-2-2-0,False,False,0.08547008547008547,False,False,False
2021-11-12,2-1-0-0-2,False,False,0.08547008547008547,False,False,False
2021-11-16,1-1-1-2-0,False,False,0.08547008547008547,False,False,False
2021-11-19,0-0-2-1-2,False,False,0.08547008547008547,False,False,False
2021-11-23,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2021-11-26,1-1-0-0-3,False,False,0.08547008547008547,False,False,False
2021-11-30,0-2-1-1-1,True,False,0.08547008547008547,False,False,False
2021-12-03,0-0-3-1-1,False,False,0.08547008547008547,False,False,False
2021-12-07,0-0-1-2-2,False,False,0.08547008547008547,False,False,False
2021-12-10,0-1-1-2-1,True,True,0.08547008547008547,True,True,True
2021-12-14,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2021-12-17,2-1-1-1-0,False,True,0.08547008547008547,False,False,False
2021-12-21,0-2-1-2-0,False,False,0.08547008547008547,False,False,False
2021-12-24,1-0-2-1-1,True,True,0.08547008547008547,True,True,True
2021-12-28,2-2-1-0-0,False,False,0.08547008547008547,False,False,False
2021-12-31,1-0-2-0-2,False,False,0.08547008547008547,False,False,False
2022-01-04,0-1-1-2-1,False,True,0.08547008547008547,False,False,False
2022-01-07,1-1-0-1-2,False,True,0.08547008547008547,False,False,False
2022-01-11,1-0-1-2-1,True,True,0.08547008547008547,True,True,True
2022-01-14,1-1-1-1-1,True,True,0.08547008547008547,True,True,True
2022-01-18,1-2-2-0-0,False,False,0.08547008547008547,False,False,False
2022-01-21,1-1-0-3-0,False,False,0.08547008547008547,False,False,False
2022-01-25,1-2-0-1-1,False,True,0.08547008547008547,True,True,True
2022-01-28,1-0-2-1-1,False,True,0.08547008547008547,False,False,False
2022-02-01,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2022-02-04,1-0-1-1-2,True,False,0.08547008547008547,True,True,True
2022-02-08,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2022-02-11,0-2-0-1-2,True,False,0.08547008547008547,False,False,False
2022-02-15,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2022-02-18,0-0-1-1-3,False,False,0.08547008547008547,False,False,False
2022-02-22,2-1-1-1-0,False,True,0.08547008547008547,False,False,False
2022-02-25,1-1-2-0-1,False,True,0.08547008547008547,True,True,True
2022-03-01,1-0-2-1-1,False,True,0.08547008547008547,True,False,False
2022-03-04,1-1-0-1-2,False,True,0.08547008547008547,True,True,True
2022-03-08,0-2-2-1-0,True,False,0.08547008547008547,False,False,False
2022-03-11,0-2-2-0-1,True,False,0.08547008547008547,False,False,False
2022-03-15,2-2-1-0-0,False,False,0.08547008547008547,False,False,False
2022-03-18,2-2-0-0-1,False,False,0.08547008547008547,False,False,False
2022-03-22,1-1-2-1-0,True,False,0.08547008547008547,False,True,True
2022-03-25,2-0-3-0-0,False,False,0.08547008547008547,False,False,False
2022-03-29,1-1-0-1-2,False,True,0.08547008547008547,False,False,False
2022-04-01,2-0-1-1-1,True,False,0.08547008547008547,True,True,True
2022-04-05,1-2-1-0-1,True,False,0.08547008547008547,True,True,True
2022-04-08,1-2-0-1-1,False,True,0.08547008547008547,True,True,True
2022-04-12,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2022-04-15,1-0-2-1-1,False,True,0.08547008547008547,False,False,False
2022-04-19,1-2-1-0-1,False,False,0.08547008547008547,False,False,False
2022-04-22,1-1-1-2-0,False,False,0.08547008547008547,False,False,False
2022-04-26,1-0-2-1-1,False,True,0.08547008547008547,True,True,True
2022-04-29,1-2-0-2-0,False,False,0.08547008547008547,False,False,False
2022-05-03,1-1-1-0-2,True,False,0.08547008547008547,True,True,True
2022-05-06,2-1-1-1-0,False,True,0.08547008547008547,False,False,False
2022-05-10,1-0-4-0-0,False,False,0.08547008547008547,False,False,False
2022-05-13,1-2-0-0-2,True,False,0.08547008547008547,False,False,False
2022-05-17,1-0-2-0-2,False,False,0.08547008547008547,False,False,False
2022-05-20,1-0-2-1-1,False,True,0.08547008547008547,True,True,True
2022-05-24,1-1-1-2-0,False,False,0.08547008547008547,False,False,False
2022-05-27,0-1-2-1-1,True,False,0.08547008547008547,True,True,True
2022-05-31,2-1-0-0-2,True,False,0.08547008547008547,False,False,False
2022-06-03,0-1-2-1-1,False,False,0.08547008547008547,False,False,False
2022-06-07,1-2-1-1-0,True,False,0.08547008547008547,True,True,True
2022-06-10,0-1-1-3-0,False,False,0.08547008547008547,False,False,False
2022-06-14,2-0-1-2-0,False,False,0.08547008547008547,False,False,False
2022-06-17,0-1-2-2-0,False,False,0.08547008547008547,False,False,False
2022-06-21,1-0-1-2-1,False,True,0.08547008547008547,True,True,True
2022-06-24,1-1-1-0-2,False,False,0.08547008547008547,False,False,False
2022-06-28,1-0-0-1-3,False,False,0.08547008547008547,False,False,False
2022-07-01,1-1-1-1-1,True,True,0.08547008547008547,True,True,True
2022-07-05,2-0-1-0-2,True,False,0.08547008547008547,False,False,False
2022-07-08,0-0-1-2-2,False,False,0.08547008547008547,False,False,False
2022-07-12,0-2-2-0-1,False,False,0.08547008547008547,False,False,False
2022-07-15,1-1-1-2-0,False,False,0.08547008547008547,False,False,False
2022-07-19,1-0-2-1-1,False,True,0.08547008547008547,True,True,True
2022-07-22,0-2-1-1-1,True,False,0.08547008547008547,False,True,True
2022-07-26,2-1-2-0-0,False,False,0.08547008547008547,False,False,False
2022-07-29,1-0-1-1-2,False,False,0.08547008547008547,False,False,False
2022-08-02,1-1-1-1-1,True,True,0.08547008547008547,True,True,True
2022-08-05,1-0-1-2-1,False,True,0.08547008547008547,True,True,True
2022-08-09,0-2-2-0-1,False,False,0.08547008547008547,False,False,False
2022-08-12,0-2-0-2-1,False,False,0.08547008547008547,False,False,False
2022-08-16,1-1-1-2-0,False,True,0.08547008547008547,False,False,False
2022-08-19,2-2-0-1-0,False,False,0.08547008547008547,False,False,False
2022-08-23,0-1-1-2-1,True,True,0.08547008547008547,True,True,True
2022-08-26,0-0-3-1-1,False,False,0.08547008547008547,False,False,False
2022-08-30,3-2-0-0-0,False,False,0.08547008547008547,False,False,False
2022-09-02,1-3-0-0-1,False,False,0.08547008547008547,False,False,False
2022-09-06,2-0-2-0-1,True,False,0.08547008547008547,False,False,False
2022-09-09,0-1-4-0-0,False,False,0.08547008547008547,False,False,False
2022-09-13,1-2-0-1-1,False,True,0.08547008547008547,True,True,True
2022-09-16,1-0-1-1-2,False,False,0.08547008547008547,False,False,False
2022-09-20,0-1-2-1-1,False,False,0.08547008547008547,False,False,False
2022-09-23,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2022-09-27,1-1-1-1-1,False,True,0.08547008547008547,True,True,True
2022-09-30,2-2-1-0-0,False,False,0.08547008547008547,False,False,False
2022-10-04,1-1-1-0-2,False,False,0.08547008547008547,False,False,False
2022-10-07,0-0-2-0-3,False,False,0.08547008547008547,False,False,False
2022-10-11,1-0-1-3-0,False,False,0.08547008547008547,False,False,False
2022-10-14,0-0-3-1-1,False,False,0.08547008547008547,False,False,False
2022-10-18,2-1-0-0-2,False,False,0.08547008547008547,False,False,False
2022-10-21,0-0-3-2-0,False,False,0.08547008547008547,False,False,False
2022-10-25,1-0-1-2-1,False,True,0.08547008547008547,False,False,False
2022-10-28,0-2-2-1-0,False,False,0.08547008547008547,False,False,False
2022-11-01,0-1-0-1-3,False,False,0.08547008547008547,False,False,False
2022-11-04,1-1-0-1-2,True,True,0.08547008547008547,True,True,True
2022-11-08,2-0-0-2-1,False,False,0.08547008547008547,False,False,False
2022-11-11,1-1-2-0-1,True,True,0.08547008547008547,True,True,True
2022-11-15,0-1-2-2-0,False,False,0.08547008547008547,False,False,False
2022-11-18,0-3-0-1-1,False,False,0.08547008547008547,False,False,False
2022-11-22,0-0-4-0-1,False,False,0.08547008547008547,False,False,False
2022-11-25,0-1-1-3-0,False,False,0.08547008547008547,False,False,False
2022-11-29,0-2-1-2-0,False,False,0.08547008547008547,False,False,False
2022-12-02,0-1-1-2-1,False,True,0.08547008547008547,False,False,False
2022-12-06,0-2-3-0-0,False,False,0.08547008547008547,False,False,False
2022-12-09,1-0-1-1-2,False,False,0.08547008547008547,False,False,False
2022-12-13,2-1-2-0-0,False,False,0.08547008547008547,False,False,False
2022-12-16,1-2-0-1-1,False,True,0.08547008547008547,True,True,True
2022-12-20,1-3-1-0-0,False,False,0.08547008547008547,False,False,False
2022-12-23,0-2-2-1-0,False,False,0.08547008547008547,False,False,False
2022-12-27,0-1-0-3-1,False,False,0.08547008547008547,False,False,False
2022-12-30,0-1-0-1-3,False,False,0.08547008547008547,False,False,False
2023-01-03,0-1-2-0-2,False,False,0.08547008547008547,False,False,False
2023-01-06,0-1-0-2-2,False,False,0.08547008547008547,False,False,False
2023-01-10,0-2-0-2-1,False,False,0.08547008547008547,False,False,False
2023-01-13,1-1-1-2-0,False,True,0.08547008547008547,False,False,False
2023-01-17,0-1-2-0-2,False,False,0.08547008547008547,False,False,False
2023-01-20,2-1-0-1-1,True,False,0.08547008547008547,True,True,True
2023-01-24,0-1-1-0-3,False,False,0.08547008547008547,False,False,False
2023-01-27,2-2-0-1-0,False,False,0.08547008547008547,False,False,False
2023-01-31,1-2-0-1-1,False,True,0.08547008547008547,True,False,False
2023-02-03,1-2-0-1-1,False,True,0.08547008547008547,True,False,False
2023-02-07,2-0-0-1-2,False,False,0.08547008547008547,False,False,False
2023-02-10,1-1-1-1-1,True,True,0.08547008547008547,True,True,True
2023-02-14,0-0-2-1-2,False,False,0.08547008547008547,False,False,False
2023-02-17,1-0-2-0-2,False,False,0.08547008547008547,False,False,False
2023-02-21,0-0-2-1-2,False,False,0.08547008547008547,False,False,False
2023-02-24,1-0-1-1-2,False,False,0.08547008547008547,False,False,False
2023-02-28,0-1-1-2-1,False,True,0.08547008547008547,False,False,False
2023-03-03,3-0-1-0-1,False,False,0.08547008547008547,False,False,False
2023-03-07,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2023-03-10,1-1-0-2-1,True,False,0.08547008547008547,False,True,True
2023-03-14,0-1-2-1-1,False,False,0.08547008547008547,False,False,False
2023-03-17,1-1-1-1-1,False,True,0.08547008547008547,True,True,True
2023-03-21,2-1-1-1-0,True,False,0.08547008547008547,True,True,True
2023-03-24,1-1-1-1-1,False,True,0.08547008547008547,True,True,True
2023-03-28,0-1-1-2-1,False,True,0.08547008547008547,False,False,False
2023-03-31,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2023-04-04,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2023-04-07,1-0-2-1-1,True,True,0.08547008547008547,True,True,True
2023-04-11,1-3-1-0-0,False,False,0.08547008547008547,False,False,False
2023-04-14,1-1-0-1-2,False,True,0.08547008547008547,True,False,False
2023-04-18,0-1-2-2-0,False,False,0.08547008547008547,False,False,False
2023-04-21,2-1-0-1-1,False,False,0.08547008547008547,False,False,False
2023-04-25,1-0-2-1-1,False,True,0.08547008547008547,True,True,True
2023-04-28,0-3-1-1-0,False,False,0.08547008547008547,False,False,False
2023-05-02,1-0-0-1-3,False,False,0.08547008547008547,False,False,False
2023-05-05,2-1-0-1-1,False,False,0.08547008547008547,False,False,False
2023-05-09,0-2-2-0-1,False,False,0.08547008547008547,False,False,False
2023-05-12,2-1-0-1-1,False,False,0.08547008547008547,False,False,False
2023-05-16,3-1-0-1-0,False,False,0.08547008547008547,False,False,False
2023-05-19,0-1-1-1-2,True,False,0.08547008547008547,True,True,True
2023-05-23,2-1-1-1-0,False,True,0.08547008547008547,False,False,False
2023-05-26,0-1-1-2-1,False,True,0.08547008547008547,False,False,False
2023-05-30,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2023-06-02,1-2-1-0-1,True,False,0.08547008547008547,True,True,True
2023-06-06,0-1-1-2-1,False,True,0.08547008547008547,False,False,False
2023-06-09,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2023-06-13,0-2-1-0-2,False,False,0.08547008547008547,False,False,False
2023-06-16,1-0-1-1-2,False,False,0.08547008547008547,False,False,False
2023-06-20,0-2-1-2-0,False,False,0.08547008547008547,False,False,False
2023-06-23,2-1-0-1-1,False,False,0.08547008547008547,False,False,False
2023-06-27,0-1-3-0-1,False,False,0.08547008547008547,False,False,False
2023-06-30,2-0-2-1-0,False,False,0.08547008547008547,False,False,False
2023-07-04,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2023-07-07,1-3-0-1-0,False,False,0.08547008547008547,False,False,False
2023-07-11,1-1-1-0-2,True,False,0.08547008547008547,True,True,True
2023-07-14,2-0-1-1-1,True,False,0.08547008547008547,True,True,True
2023-07-18,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2023-07-21,1-0-0-4-0,False,False,0.08547008547008547,False,False,False
2023-07-25,2-1-1-1-0,False,True,0.08547008547008547,False,False,False
2023-07-28,1-0-0-4-0,False,False,0.08547008547008547,False,False,False
2023-08-01,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2023-08-04,0-2-0-1-2,True,False,0.08547008547008547,False,False,False
2023-08-08,2-0-0-3-0,False,False,0.08547008547008547,False,False,False
2023-08-11,3-1-0-1-0,False,False,0.08547008547008547,False,False,False
2023-08-15,3-0-0-1-1,False,False,0.08547008547008547,False,False,False
2023-08-18,0-0-3-0-2,False,False,0.08547008547008547,False,False,False
2023-08-22,2-0-1-2-0,False,False,0.08547008547008547,False,False,False
2023-08-25,0-2-0-2-1,False,False,0.08547008547008547,False,False,False
2023-08-29,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2023-09-01,2-0-0-2-1,False,False,0.08547008547008547,False,False,False
2023-09-05,2-0-1-0-2,True,False,0.08547008547008547,False,False,False
2023-09-08,1-1-2-1-0,True,False,0.08547008547008547,False,False,True
2023-09-12,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2023-09-15,0-2-1-0-2,False,False,0.08547008547008547,False,False,False
2023-09-19,1-1-0-1-2,False,True,0.08547008547008547,True,True,True
2023-09-22,1-0-2-2-0,False,False,0.08547008547008547,False,False,False
2023-09-26,2-2-1-0-0,False,False,0.08547008547008547,False,False,False
2023-09-29,1-2-1-1-0,True,False,0.08547008547008547,True,True,True
2023-10-03,1-1-2-0-1,True,True,0.08547008547008547,True,True,True
2023-10-06,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2023-10-10,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2023-10-13,0-0-3-1-1,False,False,0.08547008547008547,False,False,False
2023-10-17,1-2-0-2-0,False,False,0.08547008547008547,False,False,False
2023-10-20,1-1-1-1-1,True,True,0.08547008547008547,True,True,True
2023-10-24,1-2-0-2-0,False,False,0.08547008547008547,False,False,False
2023-10-27,0-0-1-2-2,False,False,0.08547008547008547,False,False,False
2023-10-31,2-1-0-1-1,False,True,0.08547008547008547,False,False,False
2023-11-03,1-0-1-2-1,True,True,0.08547008547008547,True,True,True
2023-11-07,2-1-1-1-0,False,True,0.08547008547008547,False,False,False
2023-11-10,1-0-2-1-1,True,True,0.08547008547008547,True,True,True
2023-11-14,0-2-0-1-2,False,False,0.08547008547008547,False,False,False
2023-11-17,1-0-2-0-2,False,False,0.08547008547008547,False,False,False
2023-11-21,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2023-11-24,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2023-11-28,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2023-12-01,2-1-0-1-1,False,True,0.08547008547008547,False,False,False
2023-12-05,2-1-2-0-0,False,False,0.08547008547008547,False,False,False
2023-12-08,0-1-1-0-3,False,False,0.08547008547008547,False,False,False
2023-12-12,1-0-1-2-1,False,True,0.08547008547008547,True,True,True
2023-12-15,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2023-12-19,1-1-0-0-3,False,False,0.08547008547008547,False,False,False
2023-12-22,1-1-0-1-2,False,True,0.08547008547008547,True,True,True
2023-12-26,1-0-2-1-1,False,True,0.08547008547008547,True,True,True
2023-12-29,2-1-0-2-0,False,False,0.08547008547008547,False,False,False
2024-01-02,1-2-0-0-2,False,False,0.08547008547008547,False,False,False
2024-01-05,2-1-0-1-1,False,True,0.08547008547008547,False,False,False
2024-01-09,2-1-0-2-0,False,False,0.08547008547008547,False,False,False
2024-01-12,0-3-0-0-2,False,False,0.08547008547008547,False,False,False
2024-01-16,1-1-1-1-1,True,True,0.08547008547008547,True,True,True
2024-01-19,0-0-2-0-3,False,False,0.08547008547008547,False,False,False
2024-01-23,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2024-01-26,1-1-0-1-2,False,True,0.08547008547008547,False,False,False
2024-01-30,2-1-2-0-0,False,False,0.08547008547008547,False,False,False
2024-02-02,0-2-2-0-1,True,False,0.08547008547008547,False,False,False
2024-02-06,2-0-2-0-1,False,False,0.08547008547008547,False,False,False
2024-02-09,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2024-02-13,0-4-0-0-1,False,False,0.08547008547008547,False,False,False
2024-02-16,1-2-2-0-0,False,False,0.08547008547008547,False,False,False
2024-02-20,0-0-1-2-2,False,False,0.08547008547008547,False,False,False
2024-02-23,0-0-4-0-1,False,False,0.08547008547008547,False,False,False
2024-02-27,3-2-0-0-0,False,False,0.08547008547008547,False,False,False
2024-03-01,2-2-0-1-0,False,False,0.08547008547008547,False,False,False
2024-03-05,1-2-1-1-0,False,False,0.08547008547008547,False,False,False
2024-03-08,1-3-0-0-1,False,False,0.08547008547008547,False,False,False
2024-03-12,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2024-03-15,2-0-0-3-0,False,False,0.08547008547008547,False,False,False
2024-03-19,1-3-0-1-0,False,False,0.08547008547008547,False,False,False
2024-03-22,1-1-1-1-1,False,True,0.08547008547008547,True,True,True
2024-03-26,1-2-2-0-0,False,False,0.08547008547008547,False,False,False
2024-03-29,0-2-0-2-1,False,False,0.08547008547008547,False,False,False
2024-04-02,1-0-1-2-1,False,True,0.08547008547008547,False,False,False
2024-04-05,0-2-1-2-0,False,False,0.08547008547008547,False,False,False
2024-04-09,0-1-3-0-1,False,False,0.08547008547008547,False,False,False
2024-04-12,2-2-0-0-1,False,False,0.08547008547008547,False,False,False
2024-04-16,0-0-2-2-1,False,False,0.08547008547008547,False,False,False
2024-04-19,1-1-0-1-2,False,True,0.08547008547008547,False,False,False
2024-04-23,2-1-0-1-1,False,True,0.08547008547008547,False,False,False
2024-04-26,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
2024-04-30,0-1-2-1-1,True,False,0.08547008547008547,True,True,True
2024-05-03,3-0-1-0-1,False,False,0.08547008547008547,False,False,False
2024-05-07,0-0-0-2-3,False,False,0.08547008547008547,False,False,False
2024-05-10,0-1-2-0-2,False,False,0.08547008547008547,False,False,False
2024-05-14,2-1-1-1-0,True,True,0.08547008547008547,True,True,True
2024-05-17,0-1-0-2-2,False,False,0.08547008547008547,False,False,False
2024-05-21,0-3-0-1-1,False,False,0.08547008547008547,False,False,False
2024-05-24,1-2-1-0-1,True,False,0.08547008547008547,True,True,True
2024-05-28,0-2-0-2-1,False,False,0.08547008547008547,False,False,False
2024-05-31,2-1-0-2-0,False,False,0.08547008547008547,False,False,False
2024-06-04,3-1-0-0-1,False,False,0.08547008547008547,False,False,False
2024-06-07,0-2-2-1-0,False,False,0.08547008547008547,False,False,False
2024-06-11,1-1-0-1-2,False,True,0.08547008547008547,False,False,False
2024-06-14,1-2-1-1-0,False,False,0.08547008547008547,False,False,False
2024-06-18,1-1-0-3-0,False,False,0.08547008547008547,False,False,False
2024-06-21,3-2-0-0-0,False,False,0.08547008547008547,False,False,False
2024-06-25,0-2-0-1-2,False,False,0.08547008547008547,False,False,False
2024-06-28,1-2-1-1-0,False,False,0.08547008547008547,False,False,False
2024-07-02,2-0-0-2-1,False,False,0.08547008547008547,False,False,False
2024-07-05,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2024-07-09,1-2-1-1-0,False,False,0.08547008547008547,False,False,False
2024-07-12,0-2-2-1-0,False,False,0.08547008547008547,False,False,False
2024-07-16,1-0-0-4-0,False,False,0.08547008547008547,False,False,False
2024-07-19,0-1-1-1-2,True,False,0.08547008547008547,True,True,True
2024-07-23,3-1-0-1-0,False,False,0.08547008547008547,False,False,False
2024-07-26,1-1-1-2-0,True,False,0.08547008547008547,True,True,True
2024-07-30,1-0-2-2-0,False,False,0.08547008547008547,False,False,False
2024-08-02,2-1-0-1-1,False,True,0.08547008547008547,False,False,False
2024-08-06,1-1-1-0-2,True,False,0.08547008547008547,True,True,True
2024-08-09,0-0-3-1-1,False,False,0.08547008547008547,False,False,False
2024-08-13,0-2-0-2-1,False,False,0.08547008547008547,False,False,False
2024-08-16,0-2-1-0-2,False,False,0.08547008547008547,False,False,False
2024-08-20,2-2-1-0-0,False,False,0.08547008547008547,False,False,False
2024-08-23,1-1-1-0-2,False,False,0.08547008547008547,False,False,False
2024-08-27,2-1-0-0-2,False,False,0.08547008547008547,False,False,False
2024-08-30,1-0-2-1-1,True,True,0.08547008547008547,True,True,True
2024-09-03,2-2-0-0-1,False,False,0.08547008547008547,False,False,False
2024-09-06,0-2-0-1-2,False,False,0.08547008547008547,False,False,False
2024-09-10,1-0-1-0-3,False,False,0.08547008547008547,False,False,False
2024-09-13,1-2-0-1-1,True,True,0.08547008547008547,True,True,True
2024-09-17,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2024-09-20,0-1-2-2-0,False,False,0.08547008547008547,False,False,False
2024-09-24,0-2-1-1-1,False,False,0.08547008547008547,False,False,False
2024-09-27,1-1-2-1-0,True,False,0.08547008547008547,False,False,True
2024-10-01,1-0-2-0-2,False,False,0.08547008547008547,False,False,False
2024-10-04,2-3-0-0-0,False,False,0.08547008547008547,False,False,False
2024-10-08,1-2-0-2-0,False,False,0.08547008547008547,False,False,False
2024-10-11,0-1-1-1-2,False,False,0.08547008547008547,False,False,False
2024-10-15,1-1-0-2-1,False,False,0.08547008547008547,False,False,False
